item,itemLabel,website,industryLabel,hqLabel,ownedByLabel,memberOfLabel,inception,dissolved,revenue,revenue_date_parsed,country
http://www.wikidata.org/entity/Q7938030,Vizrt,vizrt.com,Broadcasting,Bergen,,,1997-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q7939006,Vlambeer,vlambeer.com,Video Game Industry,Utrecht,"Jan Willem Nijman, Rami Ismail",,2010-09-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,,,Netherlands
http://www.wikidata.org/entity/Q7939294,Vodafone UK,vodafone.co.uk,Telecommunications,Newbury,VodafoneThree,,1980-01-07 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q7939295,Vodafone Spain,vodafone.es,"Mobile Phone Industry, Telecommunications",Parque Empresarial Avenida De América 115,Zegona Communications PLC,,2001-10-27 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q79402333,Sharkmob,sharkmob.com,Video Game Industry,Malmö,Tencent,,2016-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q7941741,Vopium,vopium.com,Telecommunications,Copenhagen,Q98539444,,2006-04-28 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q7942046,Voss Veksel- og Landmandsbank,vekselbanken.no,Banking,Vossevangen,Voss Sparebank,,1899-03-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q794591,Hook Norton Brewery,hooky.co.uk,Brewing Industry,Hook Norton,,Historic Houses Association,1849-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q794636,Aida,aida.at,Hospitality Industry,Vienna,,,1925-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q795363,Heathrow Airport Holdings Limited,heathrow.com/company,Transport,Compass Centre,,,1985-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q795473,Ahold,ahold.com,Retail,Zaandam,"DeltaFort Beleggingen I, Mondrian Investment Partners Limited, NN Group, Stichting Administratiekantoor Preferente Financieringsaandelen Ahold",,1887-01-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,38203000000.0,2015-01-01 00:00:00+00:00,Netherlands
http://www.wikidata.org/entity/Q795822,Berg Propulsion,bergpropulsion.com,Industrial Manufacturing,Hönö,,,1929-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q795933,BG Group,bg-group.com,Petroleum Industry,Reading,,,1987-01-01 00:00:00+00:00,2016-02-15 00:00:00+00:00,,,United Kingdom
http://www.wikidata.org/entity/Q796136,BKS Bank,bks.at,"Financial Service Activities, Except Insurance And Pension Funding",Klagenfurt Am Wörthersee,,,1922-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q796246,BLS Cargo,blscargo.ch,Rail Freight Transport,Bern,"Ambrogio Trasporti, BLS AG, Captrain",International Rail Transport Committee,2001-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q7969876,Warp X,warpx.co.uk,Filmmaking,Sheffield,,,2005-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q797061,BTG,btgplc.com,Health Care Industry,London,,,1991-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q797203,BWT AG,bwt-shop.fr,Water Treatment,Mondsee,,,1990-01-01 00:00:00+00:00,,610357300.0,2016-01-01 00:00:00+00:00,Austria
http://www.wikidata.org/entity/Q7975717,Waxholmsbolaget,waxholmsbolaget.se,Water Transport,Stockholm,Region Stockholm,,1863-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q7979795,Weibel Scientific,weibelradars.com,"Manufacture Of Instruments And Appliances For Measuring, Testing And Navigation",Allerød Municipality,,,1936-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q7979834,Weifa,karopharma.no,Pharmaceutical Company,Oslo,,,1940-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q7988119,Western Norway Pharmaceutical Trust,apotekene-vest.no,Pharmacy,Bergen,,,2002-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q7988604,Westfal-Larsen,wlco.no,Water Transport,Bergen,,,1918-10-18 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q7989484,Weston Williamson,westonwilliamson.com,Architecture,London,,,1985-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q7996831,Whittard of Chelsea,whittard.co.uk,Retail,Witney,,,1886-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q79977467,Compricer,compricer.se,Financial Services,Stockholm,Schibsted,,2004-01-01 00:00:00+00:00,,142000000.0,2023-12-31 00:00:00+00:00,Sweden
http://www.wikidata.org/entity/Q7999811,Wikborg rein,wr.no,Law Firm,Oslo,,,1923-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q800355,Bahnhof,bahnhof.net,Internet,Stockholm,,,1994-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q8022963,Wilson,wilsonship.no,Freight Transport,Bergen,,,1993-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q80281,FPT Industrial,fptindustrial.com,Metal Engineering Industry,Turin,CNH Industrial,,2011-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q80331632,ClearSpace,clearspace.today,"Aerospace Industry, Space Industry",Lausanne,,,2018-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q8037744,Wren Kitchens,wrenkitchens.com,Retail,Barton-Upon-Humber,Malcolm Healey,,2009-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q8040502,Wyscout,wyscout.com,Football Scout,Chiavari,,,2004-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q804327,Blancpain,blancpain.ch,Horology,Paudex,The Swatch Group,,1735-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q804887,Baleària,balearia.com,Water Transport,Dénia,,,1998-01-01 00:00:00+00:00,,652000000.0,2023-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q804920,Balfour Beatty,balfourbeatty.com,Construction,London,,,1909-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q805165,Ballast Nedam,ballast-nedam.com,Construction,Nieuwegein,,,1877-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q8051674,Yellow Bird,yellowbird.se,Film Industry,Stockholm,,,2003-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q806147,Banca Fideuram,fideuram.it,Financial Sector,Rome,Intesa Sanpaolo,,2015-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q806150,Banca Italease,bancaitalease.it,Financial Services,Milan,Banco Popolare,,1968-01-01 00:00:00+00:00,2015-03-16 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q806151,Banca Popolare di Lodi,poplodi.it,Financial Services,Lodi,Banco Popolare,,1864-01-01 00:00:00+00:00,2011-12-27 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q806154,Popular Bank of Milan,bancobpm.it/banca-popolare-di-milano,"Economics Of Banking, Financial Services",Milan,,,1865-12-12 00:00:00+00:00,2018-11-26 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q806156,Banca del Ceresio,ceresioinvestors.com/bancadelceresio,Financial Sector,Lugano,,,1958-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q806158,BancaStato,bancastato.ch,"Financial Service Activities, Except Insurance And Pension Funding",Bellinzona,,Verband Schweizerischer Kantonalbanken,1915-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q806162,Bibanca,bibanca.it,Bank,Sassari,,,1888-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q806167,BPER Banca,bper.it,"Financial Sector, Financial Services",Modena,,Net-Zero Banking Alliance,1867-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q806176,Bank of Italy,bancaditalia.it,"Financial Service Activities, Except Insurance And Pension Funding",Rome,,"International Statistical Institute, Network for Greening the Financial System",1893-08-10 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q806189,Banco Bilbao Vizcaya Argentaria,bbva.com,"Financial Sector, Financial Services","Ciudad Bbva, Edificio Del Banco De Bilbao",,Net-Zero Banking Alliance,1999-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q806193,Banco Pastor,bancopastor.es,Financial Services,A Coruña,,,1776-01-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,,,Spain
http://www.wikidata.org/entity/Q806194,Banco Popolare,bancopopolare.it,Financial Services,Verona,,,2002-01-01 00:00:00+00:00,2017-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q806205,Bank of Sardinia,bancosardegna.it,Bank,Sassari,,,1953-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q806215,Santander Group,santander.com.br,Financial Services,Santander,,,1857-05-15 00:00:00+00:00,,45895000000.0,,Spain
http://www.wikidata.org/entity/Q8063299,ZUNO Bank AG,zuno.eu,Bank,Vienna,,,2009-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q806420,Banedanmark,bane.dk,Rail Transport,Copenhagen,"Ministry of Transport, Building and Housing",RailNetEurope,1997-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q806575,Banijay Entertainment,banijay.com,Investment Funds And Similar Financial Entities,Paris,Banijay Group,,2008-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q806635,DnB NORD,dnb.com,Bank,Copenhagen,,,2006-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q806645,Bank Sparhafen Zürich,bank-sparhafen.ch,Financial Services,Zurich,,,1850-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q806665,Bank für Tirol und Vorarlberg,btv.at,"Financial Service Activities, Except Insurance And Pension Funding",Innsbruck,,,1904-04-08 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q806666,Bank in Zuzwil,bizu.ch,Economics Of Banking,Zuzwil,,,1904-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q80669063,PagoPA,pagopa.gov.it,Information And Communication Industry,Rome,Ministry of Economy and Finance,,2019-02-11 00:00:00+00:00,,18277065.0,2021-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q806783,Bankhaus Spängler,spaengler.at,Bank,Salzburg,,,1828-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q806807,Bankia,bankia.es,"Economics Of Banking, Financial Services","Puerta De Europa I, Valencia",,,2010-12-03 00:00:00+00:00,2021-03-26 00:00:00+00:00,,,Spain
http://www.wikidata.org/entity/Q806808,Bankinter,bankinter.com,"Economics Of Banking, Finance, Financial Sector, Financial Services",Madrid,,,1965-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q8068955,Zen Internet,zen.co.uk,Internet,Rochdale,,,1995-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q806939,Q806939,bpggeneva.ch,Bank,Geneva,,,1980-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,,,Switzerland
http://www.wikidata.org/entity/Q8073235,Zodiac Watches,zodiacwatches.com,Watchmaker,Le Locle,,,1882-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q8073511,Zoink Games,zoinkgames.com,Video Game Industry,Gothenburg,,,2001-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,,Sweden
http://www.wikidata.org/entity/Q8074211,Zoosk,zoosk.com,Internet Dating Industry,San Francisco,,,2007-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q8075216,Zuma,zumarestaurant.com,Foodservice,London,,Azumi Restaurant Group,2002-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q80788,DNB Bank,dnb.no,Financial Services,Oslo,"Ministry of Trade, Industry and Fisheries",Federal Association of German Banks,2002-09-10 00:00:00+00:00,,54857000000.0,2019-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q80788655,Q80788655,norsjokraft.no,Electricity Generation,Ulefoss,,,2012-09-03 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q809018,Barry Callebaut,wholefruitchocolate.com,Food Industry,Zurich,"Artisan Partners, Jacobs, Jacobs Holding, UBS, Zurich Cantonal Bank",,1996-01-01 00:00:00+00:00,,10386300000.0,2024-01-01 00:00:00+00:00,Switzerland
http://www.wikidata.org/entity/Q809931,Basellandschaftliche Kantonalbank,blkb.ch,"Financial Sector, Financial Service Activities, Except Insurance And Pension Funding",Liestal,,"Net-Zero Banking Alliance, Verband Schweizerischer Kantonalbanken",1864-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q810060,Basilea Pharmaceutica,basilea.com,Pharmaceutical Industry,Basel,,,2000-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q810408,Basel Cantonal Bank,bkb.ch,"Financial Service Activities, Except Insurance And Pension Funding",Basel,,"Bundesverband Öffentlicher Banken Deutschlands, Verband Schweizerischer Kantonalbanken",1899-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q812002,Bavarian Nordic,bavarian-nordic.com,Biotechnology,Kvistgård,Arbejdsmarkedets Tillægspension,,1992-07-01 00:00:00+00:00,,1938362000.0,2021-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q812785,Bburago,bburago.com,Game Industry,Burago Di Molgora,May Cheong Group,,1974-01-01 00:00:00+00:00,2005-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q81318652,Repvåg Kraftlag SA,rksa.no,Electric Power Industry,Honningsvåg,,,1948-05-02 00:00:00+00:00,2023-10-24 00:00:00+00:00,,,Norway
http://www.wikidata.org/entity/Q814474,BEHER,beher.es,Food Industry,Guijuelo,,,1930-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q815685,Bell Food Group,bell.ch,Agribusiness,Basel,,,1869-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q815953,Bellevue Group,bellevue.ch,Investment Management,Küsnacht,,,1995-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q816182,Belships,belships.com,Water Transport,Oslo,,,1935-10-07 00:00:00+00:00,,571945049.0,2021-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q8165619,istella,istella.it,Internet Industry,Tiscali Campus,Tiscali Italia,,2012-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q817107,Benelli,benelli.com,Automotive Industry,Pesaro,,,1911-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q817139,Benetton Group,benettongroup.com,"Retail, Textile Industry",Treviso,Edizione,,1965-01-01 00:00:00+00:00,,2100000000.0,2008-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q818228,Benteler International,benteler.de,"Automotive Supplier, Manufacture Of Parts And Accessories For Motor Vehicles, Manufacture Of Tubes, Pipes, Hollow Profiles And Related Fittings, Of Steel, Metal Industry",Salzburg,,,1876-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q818256,Bentheimer Eisenbahn,bentheimer-eisenbahn.de,Rail Transport,Nordhorn,,"Association of German Transport Companies, Nahverkehr Schlichtungsstelle Niedersachsen und Bremen, Tarifverband der Bundeseigenen und Nichtbundeseigenen Eisenbahnen in Deutschland",1895-01-01 00:00:00+00:00,,,,Germany
http://www.wikidata.org/entity/Q818846,Novo Nordisk,novonordisk.com,Pharmaceutical Industry,Bagsværd,Novo Holdings,C40 Cities Climate Leadership Group,1923-01-01 00:00:00+00:00,,290403000000.0,2024-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q819385,Bergbahnen Hochzillertal,ski-optimal.at,Cableway,Kaltenbach,,,1994-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q8208082,Atento,atento.com,Telecommunications,Luxembourg,,,1999-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q821293,Rio Tinto Group,riotinto.com,"Metal Industry, Mining And Quarrying","London, Melbourne","Aluminum Corporation of China, BlackRock",,1873-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q822280,Vilmorin,vilmorincie.com/en,"Agriculture, Crop Production","La Ménitré, Solingen",Limagrain,,1743-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q822629,Bernard Nicod SA,bernard-nicod.ch,Real Estate Company,Lausanne,,,1977-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q822852,Automobiles Bernardet,bernardet.com,Automotive Industry,"Bourg-La-Reine, Châtillon",,,1921-01-01 00:00:00+00:00,1957-01-01 00:00:00+00:00,,,France
http://www.wikidata.org/entity/Q8240129,Bainet Media,bainet.es,Mass Media,"Aia, Bilbao, Madrid",Karlos Arguiñano,,1992-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q824579,Berner Kantonalbank,bcbe.ch,Financial Sector,Bern,,"Net-Zero Banking Alliance, Verband Schweizerischer Kantonalbanken",1834-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q8248942,Blusens,blusens.com,Consumer Electronics Industry,Santiago De Compostela,,,2002-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q825013,Club 3D,club-3d.com,Computer Hardware Industry,Hoofddorp,,,1997-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q825159,Sydbank,sydbank.com,Financial Services,Aabenraa,,,1970-07-15 00:00:00+00:00,,5194000000.0,2022-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q82549512,Telenor Infra,telenorinfra.no,Telecommunications,Fornebu,,,1994-06-27 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q8254967,Caixa d'Enginyers,caixaenginyers.com,Financial Services,Barcelona,,,1967-01-01 00:00:00+00:00,,7771000000.0,2020-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q8254971,Cajamar,cajamar.es,"Economics Of Banking, Financial Sector, Financial Services",Almería,,,1963-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q826106,Scandlines,scandlines.com,Transport,Copenhagen,3i,,1998-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q827258,Bershka,bershka.com,Retail,Tordera,,,1998-04-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q827927,Inmarsat,inmarsat.com,"Mobile Phone Industry, Satellite Communication","England, London",,"Global Satellite Operators Association, Satellite Industry Association",1979-01-01 00:00:00+00:00,,1285900000.0,2014-01-01 00:00:00+00:00,United Kingdom
http://www.wikidata.org/entity/Q82963291,Uría Menéndez,uria.com,Legal Advice,Madrid,,,1946-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q8301325,SJ AB,sj.se,Rail Transport,Stockholm,Government of Sweden,International Union of Railways,2001-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q830950,Beta Motor,betamotor.com,Automotive Industry,Rignano Sull'Arno,,,1904-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q831076,Beter Bed,beterbed.nl,Retail,Uden,,,1981-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q832545,Europ Assistance,europ-assistance.com,"Health Insurance, Roadside Assistance, Travel Insurance",Paris,Assicurazioni Generali,,1963-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q833111,Louis Dreyfus Group,louisdreyfus.com,"Agricultural And Food Trade, Trade",Rotterdam,,,1851-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q833314,Moby Lines,moby.it,Shipping Line,Milan,,Verband der Fährschifffahrt und Fährtouristik e. V.,1959-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q83379201,Les Valseurs,lesvalseurs.com,Filmmaking,Paris,,,2013-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q833903,Stena Line,stenaline.com,Water Transport,Gothenburg,,"International Union of Railways, Verband Deutscher Reeder",1962-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q83415584,sehen!wutscher,wutscher.com,"Optician, Retail",Graz,,,1966-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q8341680,Casa Tarradellas,casatarradellas.es/ca,Food Industry,Gurb,,,1976-01-01 00:00:00+00:00,,936000000.0,2018-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q8350308,Consum,consum.es,Product Distribution,Silla,,,1975-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q8351025,Q8351025,coren.es,Food Industry,"Arrabaldo, Ourense",,,1959-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q8352675,Cupra,cupraofficial.com,Automotive Industry,Martorell,SEAT,,1996-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q8355805,Cervecería 100 Montaditos,spain.100montaditos.com,"Foodservice, Gastronomy",Pozuelo De Alarcón,,,2000-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q836163,Egger,egger.com,"Industrial Manufacturing, Wood",St. Johann In Tirol,,,1961-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q836679,Huntley & Palmers,huntleyandpalmers.com,Food Industry,Sudbury,,,1822-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q83750,Desigual,desigual.com,Textile Industry,Barcelona,,,1984-01-01 00:00:00+00:00,,360000000.0,2020-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q837851,The Body Shop,thebodyshop.com,"Cosmetics Industry, Retail",Littlehampton,,,1976-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q83787097,Q83787097,dosfarma.com,E-Commerce,Cartagena,,,2013-01-01 00:00:00+00:00,,19000000.0,2019-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q83819,Ferrocarrils de la Generalitat de Catalunya,fgc.cat,Public Transport,Barcelona,Generalitat of Catalonia,"International Association of Public Transport, International Suburban Rail Benchmarking Group, International Union of Railways",1979-09-05 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q838212,Q838212,cafmobility.com,"Industrial Manufacturing, Railway Industry",Beasain,,,1917-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q83822,Austrian Federal Railways,konzern.oebb.at,"Passenger Rail Transport, Interurban (Nace 49.1), Rail Freight Transport, Rail Transport",Öbb Konzernzentrale Hauptbahnhof Wien,Austria,"International Rail Transport Committee, International Union of Railways, Railteam",1919-11-21 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q83823,Ferrovie dello Stato Italiane,fsitaliane.it,Rail Transport,Rome,,"Community of European Railway and Infrastructure Companies, International Union of Railways",1905-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q83824,DSB,dsb.dk,Rail Transport,"Copenhagen, Taastrup","Ministry of Transport, Building and Housing","Community of European Railway and Infrastructure Companies, International Mainline Rail Benchmarking Group, International Rail Transport Committee, International Union of Railways",1885-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q83825,Vy,vy.no,Transport Company,Oslo,Ministry of Transport and Communications,International Suburban Rail Benchmarking Group,1996-12-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q83835,Swiss Federal Railways,cff.ch,Rail Transport,Bern,,"Allianz Fahrweg, Association of German Transport Companies, Community of European Railway and Infrastructure Companies, International Rail Transport Committee, International Union of Railways, Public Transport Union, RailNetEurope, Railteam",1902-01-01 00:00:00+00:00,,9650000000.0,2018-01-01 00:00:00+00:00,Switzerland
http://www.wikidata.org/entity/Q83851272,Stayforlong,de.stayforlong.com,Hotel Booking Website,Spain,,,2015-01-29 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q83866518,Aplazame,aplazame.com,Fintech,Madrid,Wizink,,2014-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q838725,Hurtigruten,hurtigruten.com,Cruise Line,Oslo,,,1866-01-01 00:00:00+00:00,,655.6,2023-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q838832,Caterham Cars,caterhamcars.com,Automotive Industry,Crawley,Kazuho Takahashi,,1963-01-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q839557,RET,ret.nl,Public Transport,Rotterdam,Rotterdam,,1927-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q83983999,Elvia,elvia.no,"Distribution Network Operator For Electricity, Network Operator",Hamar Municipality,,,2020-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q840045,Renault Trucks,renault-trucks.com,"Automobile Vehicle Manufacturing, Military Vehicle Industry","Lyon, Saint-Priest",AB Volvo,,1954-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q841263,Piaggio,piaggiogroup.com,"Automotive Industry, Mechanical Engineering, Robotics",Pontedera,,,1884-01-01 00:00:00+00:00,,1.994,2023-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q842108,Euronext,euronext.com,Financial Services,Place Des Reflets,"ABN AMRO, CDP Equity, Caisse des Dépôts et Consignations, Euroclear, Intesa Sanpaolo, Q2534888",,2000-09-22 00:00:00+00:00,,1475000000.0,2023-12-31 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q842797,Fred. Olsen & Co.,fredolsen.no,Shipping Line,Oslo,,,1848-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q84356002,Thunderful,thunderfulgames.com,Video Game Industry,Gothenburg,,,2017-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q843887,Hermès,hermes.com,"Fashion, Luxury",Paris,H51,Comité Colbert,1837-01-01 00:00:00+00:00,,15170000000.0,2024-01-01 00:00:00+00:00,France
http://www.wikidata.org/entity/Q844726,Fornasari,fornasaricars.com,Automotive Industry,Vicenza,,,1999-01-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q845632,Telenor,telenor.com,Telecommunications,Bærum Municipality,,World Wide Web Consortium,1995-01-01 00:00:00+00:00,,113700000000.0,2019-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q846246,Neonode,neonode.com,Telecommunications,Stockholm,,,2002-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q847141,Q847141,trenitalia.com/trenitalia-france.html,Q112165839,Paris,,International Rail Transport Committee,2010-02-15 00:00:00+00:00,,45739451.0,2023-01-01 00:00:00+00:00,France
http://www.wikidata.org/entity/Q847225,CaixaBank,caixabank.es,"Financial Sector, Financial Services",Valencia,,,2011-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q848266,Sparta B.V.,sparta.nl,Bicycle Industry,Apeldoorn,,,1917-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q848977,Harland and Wolff,harland-wolff.com,"Offshore Construction, Shipbuilding, Vehicle Construction",Belfast,Dolphin Drilling,,1861-04-11 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q849724,Brioni,brioni.com,Fashion,Penne,Kering,,1945-01-01 00:00:00+00:00,,,,Italy
